"","HomeTeam","AwayTeam","Date","Contest","HomeGoals","AwayGoals","HomeAdvantage","HomeAttack","HomeDefense","AwayAttack","AwayDefense","HomeMeanGoals","AwayMeanGoals"
"574","Germany","Belgium","2011/10/11","EUC-Q",3,1,1,0.666649189253717,-0.203708638675602,0.11618175428941,0.247172529113571,1.55196472523175,1.18178093299289
"575","Hungary","Finland","2011/10/11","EUC-Q",0,0,1,0.214143169116911,-0.0403012967735257,-0.21765862108364,0.151260793840584,1.55196472523175,1.18178093299289
"576","Italy","Northern Ireland","2011/10/11","EUC-Q",3,0,1,0.234518609335715,-0.520371036609522,-0.251800260564014,-0.0673157072848671,1.55196472523175,1.18178093299289
"577","Kazakhstan","Austria","2011/10/11","EUC-Q",0,0,1,-0.261364764134408,0.572673027092071,0.0731575206177265,0.0993927438780348,1.55196472523175,1.18178093299289
"578","Lithuania","Czech Republic","2011/10/11","EUC-Q",1,4,1,-0.375857763355506,-0.159464774651027,0.178480857408017,-0.282495545764481,1.55196472523175,1.18178093299289
"579","Macedonia","Slovakia","2011/10/11","EUC-Q",1,1,1,-0.376440429067548,0.0559076319382961,-0.229035877019047,0.090936994992102,1.55196472523175,1.18178093299289
"580","Malta","Israel","2011/10/11","EUC-Q",0,2,1,-0.400029905618225,0.50416348089244,0.196224461962946,0.0542040540135122,1.55196472523175,1.18178093299289
"581","Moldova","San Marino","2011/10/11","EUC-Q",4,0,1,-0.20899412820979,0.231508467645837,-1.24583700842463,1.05504346952132,1.55196472523175,1.18178093299289
"582","Norway","Cyprus","2011/10/11","EUC-Q",3,1,1,-0.068171780103334,-0.385662480811985,-0.136507244654663,0.378299440035395,1.55196472523175,1.18178093299289
"583","Republic of Ireland","Armenia","2011/10/11","EUC-Q",2,1,1,-0.0320067961350865,-0.253216235570502,0.234518609335715,0.0174469136037207,1.55196472523175,1.18178093299289
"584","Russia","Andorra","2011/10/11","EUC-Q",6,0,1,0.147902629923495,-0.445974651446374,-1.0449767395022,0.707690906000786,1.55196472523175,1.18178093299289
"585","Slovenia","Serbia","2011/10/11","EUC-Q",1,0,1,-0.263835345977501,-0.139491978818599,0.190041679809093,0.0668171730373171,1.55196472523175,1.18178093299289
"586","Spain","Scotland","2011/10/11","EUC-Q",3,1,1,0.95931190642435,-0.455075608661499,-0.0752624845005469,-0.119572135140845,1.55196472523175,1.18178093299289
"587","Sweden","Netherlands","2011/10/11","EUC-Q",3,2,1,0.482673032346398,-0.231932057347289,0.605135303236732,-0.478519789014075,1.55196472523175,1.18178093299289
"588","Switzerland","Montenegro","2011/10/11","EUC-Q",2,0,1,0.291848381321197,-0.10881090585818,-0.0457298517061743,-0.169484307992463,1.55196472523175,1.18178093299289
"589","Turkey","Azerbaijan","2011/10/11","EUC-Q",1,0,1,-0.00200200267067308,0.0542040540135122,-0.394970371015523,0.528154605887766,1.55196472523175,1.18178093299289
"590","Liechtenstein","Scotland","2011/10/08","EUC-Q",0,1,1,-0.581605805827038,0.184153211622925,-0.0854489618324827,-0.0549843083327595,1.55196472523175,1.18178093299289
"591","Andorra","Republic of Ireland","2011/10/07","EUC-Q",0,2,1,-1.02945942997979,0.693447135568943,-0.046253384517462,-0.237749703703572,1.55196472523175,1.18178093299289
"592","Armenia","Macedonia","2011/10/07","EUC-Q",4,1,1,0.173785225771668,-0.0759095941003501,-0.467446900464046,-0.00642056780292269,1.55196472523175,1.18178093299289
"593","Azerbaijan","Austria","2011/10/07","EUC-Q",1,4,1,-0.387576075272424,0.41943375733556,-0.0332465937936357,0.106969220997242,1.55196472523175,1.18178093299289
"594","Belgium","Kazakhstan","2011/10/07","EUC-Q",4,1,1,0.112792827475122,0.220259396134347,-0.289951311895824,0.569509540101767,1.55196472523175,1.18178093299289
"595","Bosnia-Herzegovina","Luxembourg","2011/10/07","EUC-Q",5,0,1,0.225141553976883,-0.0656057570979938,-0.95789428172923,0.484153052350155,1.55196472523175,1.18178093299289
"596","Cyprus","Denmark","2011/10/07","EUC-Q",1,4,1,-0.181282097219292,0.26535977344729,0.287807064639932,-0.603855073081184,1.55196472523175,1.18178093299289
"597","Czech Republic","Spain","2011/10/07","EUC-Q",0,2,1,0.260670523204931,-0.300564698282795,0.940749170706529,-0.375129908312091,1.55196472523175,1.18178093299289
"598","Finland","Sweden","2011/10/07","EUC-Q",1,2,1,-0.22502031132707,0.133831347633521,0.464299893829057,-0.2390189004725,1.55196472523175,1.18178093299289
"599","France","Albania","2011/10/07","EUC-Q",3,0,1,0.235309248213081,-0.331982331348361,-0.400029905618225,0.167123313036058,1.55196472523175,1.18178093299289
"600","Greece","Croatia","2011/10/07","EUC-Q",2,0,1,-0.0268574541698826,-0.293431904432388,0.425986431328912,-0.346441767658703,1.55196472523175,1.18178093299289
"601","Latvia","Malta","2011/10/07","EUC-Q",2,0,1,-0.151288114213782,0.00588266315815551,-0.33351660879558,0.522536779694002,1.55196472523175,1.18178093299289
"602","Montenegro","England","2011/10/07","EUC-Q",2,2,1,-0.174829691035659,-0.202361012131681,0.665159144019777,-0.626236475277319,1.55196472523175,1.18178093299289
"603","Netherlands","Moldova","2011/10/07","EUC-Q",1,0,1,0.69459613032505,-0.406916160375479,-0.143408583295356,0.329087896510399,1.55196472523175,1.18178093299289
"604","Northern Ireland","Estonia","2011/10/07","EUC-Q",1,2,1,-0.223393582569419,-0.163342798196173,-0.0319035490130083,0.229761603615785,1.55196472523175,1.18178093299289
"605","Portugal","Iceland","2011/10/07","EUC-Q",5,3,1,0.573462337613965,-0.293834291936979,-0.461718049658963,0.0474559411562953,1.55196472523175,1.18178093299289
"606","Romania","Belarus","2011/10/07","EUC-Q",2,2,1,-0.0431162910736281,0.0594003432814475,-0.388755494545217,-0.019080887812792,1.55196472523175,1.18178093299289
"607","Serbia","Italy","2011/10/07","EUC-Q",1,1,1,0.194826377932429,0.0756639039209896,0.243730184922598,-0.515838165589535,1.55196472523175,1.18178093299289
"608","Slovakia","Russia","2011/10/07","EUC-Q",0,1,1,-0.177572849771751,0.0938545754716243,0.151002873536527,-0.396604479675968,1.55196472523175,1.18178093299289
"609","Turkey","Germany","2011/10/07","EUC-Q",1,3,1,0.0140015196358136,0.000899595242835994,0.615185639090233,-0.187052731169856,1.55196472523175,1.18178093299289
"610","Wales","Switzerland","2011/10/07","EUC-Q",2,0,1,-0.196745077459679,0.0330478540462004,0.382264714937729,-0.186932169351638,1.55196472523175,1.18178093299289
"611","Austria","Turkey","2011/09/06","EUC-Q",0,0,1,0.0384511863742526,0.183071275684501,0.0885601769794802,0.0740865433526982,1.55196472523175,1.18178093299289
"612","Azerbaijan","Kazakhstan","2011/09/06","EUC-Q",3,2,1,-0.419919065078315,0.323676432675157,-0.377752669541629,0.534151449069487,1.55196472523175,1.18178093299289
"613","Bosnia-Herzegovina","Belarus","2011/09/06","EUC-Q",1,0,1,0.268116916956941,-0.00944445882799969,-0.328365187727316,0.0208804775793551,1.55196472523175,1.18178093299289
"614","Croatia","Israel","2011/09/06","EUC-Q",3,1,1,0.427357054524263,-0.400328324003012,0.145052271699139,0.0555293097924802,1.55196472523175,1.18178093299289
"615","Denmark","Norway","2011/09/06","EUC-Q",2,0,1,0.244826762145352,-0.540082804833109,0.0081665626663934,-0.421899414571589,1.55196472523175,1.18178093299289
"616","England","Wales","2011/09/06","EUC-Q",1,0,1,0.762113385024668,-0.54818141030976,-0.13010868534702,0.147039742649315,1.55196472523175,1.18178093299289
"617","Estonia","Northern Ireland","2011/09/06","EUC-Q",4,1,1,-0.158292578994593,0.207501855324253,-0.244494877225245,-0.296386513081927,1.55196472523175,1.18178093299289
"618","Finland","Netherlands","2011/09/06","EUC-Q",0,2,1,-0.169247397306683,0.136801041492145,0.697338385178413,-0.346441767658703,1.55196472523175,1.18178093299289
"619","Iceland","Cyprus","2011/09/06","EUC-Q",1,0,1,-0.440522499923567,0.140804876591021,-0.0967311889597718,0.288631621487369,1.55196472523175,1.18178093299289
"620","Italy","Slovenia","2011/09/06","EUC-Q",1,0,1,0.282845394560254,-0.469363833958396,-0.213688392543455,-0.103029900319544,1.55196472523175,1.18178093299289
"621","Latvia","Greece","2011/09/06","EUC-Q",1,1,1,-0.160873225588085,-0.0294288106908122,-0.0631528150052686,-0.302592685187535,1.55196472523175,1.18178093299289
"622","Luxembourg","Albania","2011/09/06","EUC-Q",2,1,1,-1.1104824612386,0.469253347855031,-0.414909566936164,0.0141001243787816,1.55196472523175,1.18178093299289
"623","Macedonia","Andorra","2011/09/06","EUC-Q",1,0,1,-0.417942629619277,0.031498667059371,-0.990475630063532,0.74165158961956,1.55196472523175,1.18178093299289
"624","Malta","Georgia","2011/09/06","EUC-Q",1,1,1,-0.344464086550765,0.543834777372936,-0.0491902441907718,-0.143177769676328,1.55196472523175,1.18178093299289
"625","Moldova","Hungary","2011/09/06","EUC-Q",0,2,1,-0.0594315837694265,0.29661703650936,0.173196718461396,0.0253753063312283,1.55196472523175,1.18178093299289
"626","Romania","France","2011/09/06","EUC-Q",0,0,1,0.019508466388043,0.139066048122997,0.311593892498094,-0.266703666066589,1.55196472523175,1.18178093299289
"627","Russia","Republic of Ireland","2011/09/06","EUC-Q",0,0,1,0.222663436077333,-0.330728761994147,0.0160701801774945,-0.161930867146221,1.55196472523175,1.18178093299289
"628","San Marino","Sweden","2011/09/06","EUC-Q",0,5,1,-1.24757644180807,1.04010001760044,0.449162963373884,-0.240925721110008,1.55196472523175,1.18178093299289
"629","Scotland","Lithuania","2011/09/06","EUC-Q",1,0,1,-0.0654989822326957,0.0173486383346131,-0.281567471451927,-0.143870370419702,1.55196472523175,1.18178093299289
"630","Serbia","Faroe Islands","2011/09/06","EUC-Q",3,1,1,0.218894537024795,9.99950003332973e-05,-0.517011382853077,0.536317916526927,1.55196472523175,1.18178093299289
"631","Slovakia","Armenia","2011/09/06","EUC-Q",0,4,1,-0.0820781110356069,-0.13010868534702,-0.0497155922459329,0.0199006617063362,1.55196472523175,1.18178093299289
"632","Spain","Liechtenstein","2011/09/06","EUC-Q",6,0,1,0.946431888786142,-0.329059776905759,-0.525939261576039,0.188883314629096,1.55196472523175,1.18178093299289
"633","Switzerland","Bulgaria","2011/09/06","EUC-Q",3,1,1,0.362975056487212,-0.24079848655293,0.0021975835434872,-0.0221433646856899,1.55196472523175,1.18178093299289
"634","Scotland","Czech Republic","2011/09/03","EUC-Q",2,2,1,-0.211462046540372,-0.0950802062502699,0.10517049760554,-0.406015259413646,1.55196472523175,1.18178093299289
"635","Albania","France","2011/09/02","EUC-Q",1,2,1,-0.472406513862046,-0.0866478067256722,0.204979580686539,-0.321032052133335,1.55196472523175,1.18178093299289
"636","Andorra","Armenia","2011/09/02","EUC-Q",0,3,1,-0.928363313108424,0.658659250101272,-0.133188594243745,0.0815799869924228,1.55196472523175,1.18178093299289
"637","Azerbaijan","Belgium","2011/09/02","EUC-Q",1,1,1,-0.400179103678927,0.347977228235536,0.137585662952563,0.239725310905888,1.55196472523175,1.18178093299289
"638","Belarus","Bosnia-Herzegovina","2011/09/02","EUC-Q",0,2,1,-0.257346872655708,-0.080234392710606,0.174793290373163,0.068032410391827,1.55196472523175,1.18178093299289
"639","Bulgaria","England","2011/09/02","EUC-Q",0,3,1,0.111630816171185,-0.104139039741145,0.681074599325676,-0.437265420657962,1.55196472523175,1.18178093299289
"640","Cyprus","Portugal","2011/09/02","EUC-Q",0,4,1,0.0547722358469795,0.164836242452935,0.427878702945064,-0.168063685047255,1.55196472523175,1.18178093299289
"641","Faroe Islands","Italy","2011/09/02","EUC-Q",0,1,1,-0.47932695670662,0.59305056402166,0.327431491969064,-0.421442062631305,1.55196472523175,1.18178093299289
"642","Finland","Moldova","2011/09/02","EUC-Q",4,1,1,-0.272859143560143,0.113150097932656,-0.078394067428012,0.168898536461814,1.55196472523175,1.18178093299289
"643","Georgia","Latvia","2011/09/02","EUC-Q",0,1,1,0.0338215484755107,-0.28342448219914,-0.268925743969337,0.0814878168462679,1.55196472523175,1.18178093299289
"644","Germany","Austria","2011/09/02","EUC-Q",6,2,1,0.579194300483914,-0.366436721140686,-0.120474153467875,0.14210701662483,1.55196472523175,1.18178093299289
"645","Hungary","Sweden","2011/09/02","EUC-Q",2,1,1,0.144533150732298,0.0530667209366922,0.476793029021783,-0.269580237087799,1.55196472523175,1.18178093299289
"646","Israel","Greece","2011/09/02","EUC-Q",0,1,1,0.238307987833982,0.0124225199985571,-0.101921989725384,-0.198085151973433,1.55196472523175,1.18178093299289
"647","Lithuania","Liechtenstein","2011/09/02","EUC-Q",0,0,1,-0.178767878594657,-0.0666741332679927,-0.447225042356396,0.289904600804878,1.55196472523175,1.18178093299289
"648","Luxembourg","Romania","2011/09/02","EUC-Q",0,2,1,-1.05785429619594,0.416273156824757,-0.0392607139533026,0.18623057329067,1.55196472523175,1.18178093299289
"649","Malta","Croatia","2011/09/02","EUC-Q",1,3,1,-0.417335280678652,0.511325498807642,0.392920080605869,-0.469203949075171,1.55196472523175,1.18178093299289
"650","Netherlands","San Marino","2011/09/02","EUC-Q",11,0,1,0.708774436445644,-0.364563116787739,-1.26868911904563,1.05001710548865,1.55196472523175,1.18178093299289
"651","Northern Ireland","Serbia","2011/09/02","EUC-Q",0,1,1,-0.16369609267079,-0.349699330202307,0.171429115627531,0.091849653629879,1.55196472523175,1.18178093299289
"652","Norway","Iceland","2011/09/02","EUC-Q",1,0,1,0.0705516559509446,-0.351545266118734,-0.372078689090531,0.204979580686539,1.55196472523175,1.18178093299289
"653","Republic of Ireland","Slovakia","2011/09/02","EUC-Q",0,0,1,0.109033761024122,-0.0735389033348702,0.00697561373642514,-0.0378057147358988,1.55196472523175,1.18178093299289
"654","Russia","Macedonia","2011/09/02","EUC-Q",1,0,1,0.280279742685019,-0.261234902436933,-0.355390055475858,0.095401084763253,1.55196472523175,1.18178093299289
"655","Slovenia","Estonia","2011/09/02","EUC-Q",1,2,1,-0.172806964425369,-0.304082493819562,-0.364419138672163,0.247250626657443,1.55196472523175,1.18178093299289
"656","Turkey","Kazakhstan","2011/09/02","EUC-Q",2,1,1,0.137324190863219,-0.0418642040986989,-0.487760350834995,0.585728993792653,1.55196472523175,1.18178093299289
"657","Wales","Montenegro","2011/09/02","EUC-Q",2,1,1,-0.287948774680325,0.0931259779894836,-0.235342658771207,-0.343335736642616,1.55196472523175,1.18178093299289
"658","Northern Ireland","Faroe Islands","2011/08/10","EUC-Q",4,0,1,-0.219774233844606,-0.297597737239157,-0.413094135272656,0.548294803880466,1.55196472523175,1.18178093299289
"659","Azerbaijan","Germany","2011/06/07","EUC-Q",1,3,1,-0.461083531871177,0.317653410947765,0.544937153394758,-0.42052798578521,1.55196472523175,1.18178093299289
"660","Belarus","Luxembourg","2011/06/07","EUC-Q",2,0,1,-0.254376253745308,-0.0430118905932911,-1.02834023568278,0.419959554258617,1.55196472523175,1.18178093299289
"661","Bosnia-Herzegovina","Albania","2011/06/07","EUC-Q",2,0,1,0.169067441115539,0.150572858479374,-0.400477566597125,-0.0932123817221787,1.55196472523175,1.18178093299289
"662","Faroe Islands","Estonia","2011/06/07","EUC-Q",2,0,1,-0.451927982518505,0.65948697906731,-0.245772669374571,0.210666029803097,1.55196472523175,1.18178093299289
"663","San Marino","Hungary","2011/06/07","EUC-Q",0,3,1,-1.24340687357134,1.05249853970209,0.147126064890294,0.077701507663852,1.55196472523175,1.18178093299289
"664","Sweden","Finland","2011/06/07","EUC-Q",5,0,1,0.427422275460207,-0.200648473486839,-0.209857206988476,0.0594003432814475,1.55196472523175,1.18178093299289
"665","England","Switzerland","2011/06/04","EUC-Q",2,2,1,0.727355351889682,-0.70420812791937,0.139501038777557,-0.183922838160928,1.55196472523175,1.18178093299289
"666","Greece","Malta","2011/06/04","EUC-Q",3,1,1,-0.111937653240865,-0.367158273953578,-0.611567193567522,0.50271280365544,1.55196472523175,1.18178093299289
"667","Iceland","Denmark","2011/06/04","EUC-Q",0,2,1,-0.304896053186469,0.128744955890562,0.160416721405905,-0.479811570236821,1.55196472523175,1.18178093299289
"668","Latvia","Israel","2011/06/04","EUC-Q",1,2,1,-0.249230886077528,-0.0315938715911786,0.102737077451112,0.0285874568519125,1.55196472523175,1.18178093299289
"669","Macedonia","Republic of Ireland","2011/06/04","EUC-Q",0,2,1,-0.244622582991334,-0.00984833605481441,-0.00100050033358353,0.0318861888623217,1.55196472523175,1.18178093299289
"670","Montenegro","Bulgaria","2011/06/04","EUC-Q",1,1,1,-0.228910146208547,-0.451142621604817,-0.00863719339566359,-0.0983849019214011,1.55196472523175,1.18178093299289
"671","Portugal","Norway","2011/06/04","EUC-Q",1,0,1,0.482055710269877,-0.0619817923558814,0.172860273004442,-0.295311099616272,1.55196472523175,1.18178093299289
"672","Russia","Armenia","2011/06/04","EUC-Q",3,1,1,0.265589825976965,-0.403616817250547,-0.265268477614881,0.0657877405380032,1.55196472523175,1.18178093299289
"673","Slovakia","Andorra","2011/06/04","EUC-Q",1,0,1,0.111273002409429,0.0223484036637618,-0.868930160514317,0.764350939566277,1.55196472523175,1.18178093299289
"674","Austria","Germany","2011/06/03","EUC-Q",1,2,1,-0.143293169826476,0.126368298814807,0.529568866583126,-0.443946094926446,1.55196472523175,1.18178093299289
"675","Belarus","France","2011/06/03","EUC-Q",1,1,1,-0.285551011442827,-0.0491902441907718,0.198604926867056,-0.351118978368051,1.55196472523175,1.18178093299289
"676","Belgium","Turkey","2011/06/03","EUC-Q",1,1,1,0.177811401316069,0.258742328554073,0.154693389676481,0.00239712459972145,1.55196472523175,1.18178093299289
"677","Croatia","Georgia","2011/06/03","EUC-Q",2,1,1,0.390013003549243,-0.600932696572134,-0.108699416923341,-0.286083351088084,1.55196472523175,1.18178093299289
"678","Faroe Islands","Slovenia","2011/06/03","EUC-Q",0,2,1,-0.38287225945553,0.611665938692062,-0.23332015776577,-0.250257843805782,1.55196472523175,1.18178093299289
"679","Italy","Estonia","2011/06/03","EUC-Q",3,0,1,0.336115029973371,-0.352682922669195,-0.181162229074108,0.21985816032268,1.55196472523175,1.18178093299289
"680","Kazakhstan","Azerbaijan","2011/06/03","EUC-Q",2,1,1,-0.542488304274832,0.572390979424146,-0.473529839022294,0.259051089652628,1.55196472523175,1.18178093299289
"681","Liechtenstein","Lithuania","2011/06/03","EUC-Q",2,0,1,-0.577856136225211,0.442311209228827,-0.0299438763730721,-0.199915425195003,1.55196472523175,1.18178093299289
"682","Moldova","Sweden","2011/06/03","EUC-Q",1,4,1,-0.061343630241052,-0.0170444346092585,0.210504007767746,-0.186450067377735,1.55196472523175,1.18178093299289
"683","Romania","Bosnia-Herzegovina","2011/06/03","EUC-Q",3,0,1,-0.0984952467490992,0.297434363894459,0.256578327400447,0.0765906021617124,1.55196472523175,1.18178093299289
"684","San Marino","Finland","2011/06/03","EUC-Q",0,1,1,-1.20330635978278,1.13921025809662,-0.12988092085452,0.102646836960143,1.55196472523175,1.18178093299289
"685","Belgium","Azerbaijan","2011/03/29","EUC-Q",4,1,1,0.1364521231355,0.164496971881403,-0.544210067785574,0.203675268118811,1.55196472523175,1.18178093299289
"686","Czech Republic","Liechtenstein","2011/03/29","EUC-Q",2,0,1,0.144273489156425,-0.348281694580711,-0.534094250705345,0.494025285087645,1.55196472523175,1.18178093299289
"687","Estonia","Serbia","2011/03/29","EUC-Q",1,1,1,-0.147108865038212,0.238623122162596,0.194661768878559,0.119293006187983,1.55196472523175,1.18178093299289
"688","Israel","Georgia","2011/03/29","EUC-Q",1,0,1,0.127425288255239,0.10517049760554,-0.0132878943269354,-0.266051052325486,1.55196472523175,1.18178093299289
"689","Lithuania","Spain","2011/03/29","EUC-Q",1,3,1,-0.0269601815827831,-0.25915940551858,0.863859948686182,-0.326977455059423,1.55196472523175,1.18178093299289
"690","Netherlands","Hungary","2011/03/29","EUC-Q",5,3,1,0.693147180559945,-0.623061572993258,-0.111825815182257,0.0621293714655488,1.55196472523175,1.18178093299289
"691","Northern Ireland","Slovenia","2011/03/29","EUC-Q",0,0,1,-0.14687719586076,-0.235216132548479,-0.162754251301426,-0.185727349928787,1.55196472523175,1.18178093299289
"692","Romania","Luxembourg","2011/03/29","EUC-Q",3,1,1,-0.117433096892096,0.096763668432308,-1.1999807830564,0.397500138453868,1.55196472523175,1.18178093299289
"693","Sweden","Moldova","2011/03/29","EUC-Q",2,1,1,0.219938420365261,-0.332679438382517,-0.179724930946689,-0.00511304938682301,1.55196472523175,1.18178093299289
"694","Turkey","Austria","2011/03/29","EUC-Q",2,0,1,0.172018663798058,0.0824091362407178,-0.0601747230360701,0.143060842840652,1.55196472523175,1.18178093299289
"695","Albania","Belarus","2011/03/26","EUC-Q",1,0,1,-0.411885675911087,-0.0122750308756126,-0.199793302705995,-0.0599623411726829,1.55196472523175,1.18178093299289
"696","Andorra","Slovakia","2011/03/26","EUC-Q",0,1,1,-0.79495844670663,0.841610288197568,0.189793571632656,0.0951283450915774,1.55196472523175,1.18178093299289
"697","Armenia","Russia","2011/03/26","EUC-Q",0,0,1,-0.176975870469203,0.196306641360617,0.41098318879207,-0.32406946990417,1.55196472523175,1.18178093299289
"698","Bosnia-Herzegovina","Romania","2011/03/26","EUC-Q",2,1,1,0.288781467895082,0.0281014301108748,-0.169721274818216,0.126544541324956,1.55196472523175,1.18178093299289
"699","Bulgaria","Switzerland","2011/03/26","EUC-Q",0,0,1,0.0950374153347516,0.0531615481142323,0.249980205267769,-0.0419684848225016,1.55196472523175,1.18178093299289
"700","Cyprus","Iceland","2011/03/26","EUC-Q",0,0,1,0.215030731203659,0.331172503526309,-0.161460666126625,0.314810739840034,1.55196472523175,1.18178093299289
"701","Georgia","Croatia","2011/03/26","EUC-Q",1,0,1,-0.0505567236171523,-0.140182030599863,0.530510597082389,-0.634689610988377,1.55196472523175,1.18178093299289
"702","Germany","Kazakhstan","2011/03/26","EUC-Q",4,0,1,0.567810689248648,-0.393783603334326,-0.497087097655477,0.614644952404988,1.55196472523175,1.18178093299289
"703","Israel","Latvia","2011/03/26","EUC-Q",2,1,1,0.119470499976167,-0.000800320170769155,-0.355960913205075,-0.0394687439103665,1.55196472523175,1.18178093299289
"704","Malta","Greece","2011/03/26","EUC-Q",0,1,1,-0.558791128060867,0.532215226444461,-0.0878480905731951,-0.302322049191296,1.55196472523175,1.18178093299289
"705","Norway","Denmark","2011/03/26","EUC-Q",1,1,1,0.184984674213438,-0.373821102773703,0.0746435429957657,-0.468724447747355,1.55196472523175,1.18178093299289
"706","Republic of Ireland","Macedonia","2011/03/26","EUC-Q",2,1,1,-0.0242926925690446,-0.0620881923134217,-0.33337703171391,-0.0345914447696191,1.55196472523175,1.18178093299289
"707","Wales","England","2011/03/26","EUC-Q",0,2,1,-0.229287386074699,0.0963096801374084,0.730442965303642,-0.644928608289471,1.55196472523175,1.18178093299289
"708","Austria","Belgium","2011/03/25","EUC-Q",0,2,1,0.091849653629879,0.0516432331518384,0.0358496528936972,0.301067092061903,1.55196472523175,1.18178093299289
"709","Hungary","Netherlands","2011/03/25","EUC-Q",0,4,1,-0.0286052570103344,-0.0657125433653813,0.56559785961297,-0.539739633930633,1.55196472523175,1.18178093299289
"710","Luxembourg","France","2011/03/25","EUC-Q",0,2,1,-1.21773371957597,0.363392331686257,0.150400800667525,-0.363555705030955,1.55196472523175,1.18178093299289
"711","Serbia","Northern Ireland","2011/03/25","EUC-Q",2,1,1,0.165514438477573,0.070644839569332,-0.188742124596877,-0.269056608328616,1.55196472523175,1.18178093299289
"712","Slovenia","Italy","2011/03/25","EUC-Q",0,1,1,-0.0853400471670154,-0.193706115660593,0.327647700394828,-0.280905088172757,1.55196472523175,1.18178093299289
"713","Spain","Czech Republic","2011/03/25","EUC-Q",2,1,1,0.907007778275238,-0.410980288796275,0.0645697706493001,-0.302728030657052,1.55196472523175,1.18178093299289
"714","Croatia","Malta","2010/11/17","EUC-Q",3,0,1,0.573969422730615,-0.607520094592508,-0.534776844588504,0.581545003978643,1.55196472523175,1.18178093299289
"715","Finland","San Marino","2010/11/17","EUC-Q",8,0,1,-0.171500318162371,0.134705702852291,-1.1679623668029,1.10154132817399,1.55196472523175,1.18178093299289
"716","Armenia","Andorra","2010/10/12","EUC-Q",4,0,1,-0.182721636815294,0.251303317108066,-0.740867916771357,0.835774578809701,1.55196472523175,1.18178093299289
"717","Azerbaijan","Turkey","2010/10/12","EUC-Q",1,0,1,-0.554603371111886,0.271400239877498,0.258587912247404,0.0741793981742515,1.55196472523175,1.18178093299289
"718","Belarus","Albania","2010/10/12","EUC-Q",2,0,1,-0.24347381778746,0.000999500333083423,-0.355247391947547,-0.0592193596599712,1.55196472523175,1.18178093299289
"719","Belgium","Austria","2010/10/12","EUC-Q",4,4,1,-0.04468360762664,0.115023676568782,-0.0732160623312591,-0.0396768171528984,1.55196472523175,1.18178093299289
"720","Denmark","Cyprus","2010/10/12","EUC-Q",2,0,1,0.102105222937154,-0.393635356354587,0.289904600804878,0.358862549384145,1.55196472523175,1.18178093299289
"721","England","Montenegro","2010/10/12","EUC-Q",0,0,1,0.860185880489382,-0.592035679191534,-0.166172655054584,-0.341927087304177,1.55196472523175,1.18178093299289
"722","Estonia","Slovenia","2010/10/12","EUC-Q",0,1,1,-0.0839252349377613,0.232856230168002,-0.0912384804342712,-0.131134268024801,1.55196472523175,1.18178093299289
"723","Faroe Islands","Northern Ireland","2010/10/12","EUC-Q",1,1,1,-0.412791883494625,0.635253202141043,-0.172094036638519,-0.311018937816219,1.55196472523175,1.18178093299289
"724","Finland","Hungary","2010/10/12","EUC-Q",1,2,1,-0.155484902840395,0.0423887664917865,-0.134331712795292,-0.0518197487297965,1.55196472523175,1.18178093299289
"725","France","Luxembourg","2010/10/12","EUC-Q",2,0,1,0.17914986562832,-0.38287225945553,-1.22963255110651,0.409988196835749,1.55196472523175,1.18178093299289
"726","Greece","Israel","2010/10/12","EUC-Q",2,1,1,-0.126924693573667,-0.392006088424008,0.0381624610943489,-0.0439518875291828,1.55196472523175,1.18178093299289
"727","Iceland","Portugal","2010/10/12","EUC-Q",1,3,1,-0.141218001915538,0.266739295431856,0.409324318433885,-0.0488751677821367,1.55196472523175,1.18178093299289
"728","Italy","Serbia","2010/10/12","EUC-Q",3,0,1,0.320923406231583,-0.213316990496474,0.227294922436686,0.0632564496350148,1.55196472523175,1.18178093299289
"729","Kazakhstan","Germany","2010/10/12","EUC-Q",0,3,1,-0.455706324544911,0.615509910832793,0.568773725720188,-0.35724653583769,1.55196472523175,1.18178093299289
"730","Latvia","Georgia","2010/10/12","EUC-Q",1,1,1,-0.376294730808384,-0.0811016014370415,-0.109033921024135,-0.154550759848598,1.55196472523175,1.18178093299289
"731","Liechtenstein","Czech Republic","2010/10/12","EUC-Q",0,2,1,-0.481105022316909,0.460899814996265,0.0286846338599089,-0.253989431485311,1.55196472523175,1.18178093299289
"732","Macedonia","Russia","2010/10/12","EUC-Q",0,1,1,-0.276808075899903,-0.0210193672240755,0.427813511771926,-0.278524134667015,1.55196472523175,1.18178093299289
"733","Netherlands","Sweden","2010/10/12","EUC-Q",4,1,1,0.506817602368452,-0.609173746783767,0.1551216368673,-0.395712816665486,1.55196472523175,1.18178093299289
"734","San Marino","Moldova","2010/10/12","EUC-Q",0,2,1,-1.14131104320123,1.11890499193587,-0.16759059219396,0.0330478540462004,1.55196472523175,1.18178093299289
"735","Scotland","Spain","2010/10/12","EUC-Q",2,3,1,-0.321721564675305,-0.137195239177845,0.861750065212962,-0.51383013278629,1.55196472523175,1.18178093299289
"736","Slovakia","Republic of Ireland","2010/10/12","EUC-Q",1,1,1,0.227533899615503,0.0797349680188535,-0.0394687439103665,-0.023882940463332,1.55196472523175,1.18178093299289
